t,u,xd,x,I
32.180607,-0.614101,-0.076394,-0.025715,-26.000000
32.190605,-0.578503,-0.077390,-0.026587,-14.000000
32.200603,-0.541558,-0.078387,-0.028187,-10.000000
32.210602,0.688939,-0.079384,-0.030631,-19.000000
32.220600,0.747049,-0.080380,-0.034412,33.000000
32.230598,0.758991,-0.081377,-0.039328,-26.000000
32.240597,0.686423,-0.082373,-0.043604,0.000000
32.250595,-0.581268,-0.083370,-0.046164,-26.000000
32.260593,-0.537699,-0.084366,-0.047328,11.000000
32.270592,0.744597,-0.085362,-0.049916,-6.000000
32.280590,0.730136,-0.086359,-0.054600,14.000000
32.290588,-0.593258,-0.087355,-0.057770,-25.000000
32.300587,-0.618379,-0.088351,-0.058323,-43.000000
32.310585,-0.599917,-0.089347,-0.058847,-4.000000
32.320583,-0.578800,-0.090342,-0.059632,-31.000000
32.330582,-0.552386,-0.091338,-0.060883,-12.000000
32.340580,0.682794,-0.092334,-0.062948,-11.000000
32.350578,0.682819,-0.093329,-0.066003,23.000000
32.360577,0.686811,-0.094325,-0.068970,23.000000
32.370575,-0.265510,-0.095320,-0.071820,25.000000
32.380573,0.476421,-0.096315,-0.073187,20.000000
32.390572,-0.589414,-0.097310,-0.075282,-5.000000
32.400570,-0.635675,-0.098305,-0.075951,-35.000000
32.410568,-0.635714,-0.099300,-0.076184,-28.000000
32.420567,-0.604034,-0.100295,-0.076562,-38.000000
32.430565,-0.608018,-0.101290,-0.077027,-16.000000
32.440563,-0.618614,-0.102284,-0.077522,-34.000000
32.450562,-0.600137,-0.103279,-0.078103,-28.000000
32.460560,-0.571073,-0.104274,-0.079093,-14.000000
32.470558,0.646171,-0.105268,-0.080780,-8.000000
32.480556,-0.567105,-0.106262,-0.083049,12.000000
32.490555,0.664696,-0.107256,-0.084561,-2.000000
32.500553,0.737426,-0.108250,-0.088081,14.000000
32.510551,0.730900,-0.109244,-0.092357,-29.000000
32.520550,0.012961,-0.110238,-0.095702,-3.000000
32.530548,-0.575145,-0.111232,-0.097040,-7.000000
32.540546,0.658272,-0.112225,-0.098466,-16.000000
32.550545,0.679455,-0.113219,-0.101433,54.000000
32.560543,-0.581788,-0.114212,-0.104022,-22.000000
32.570541,0.675539,-0.115205,-0.105040,25.000000
32.580540,0.679550,-0.116198,-0.108472,42.000000
32.590538,-0.633417,-0.117191,-0.110887,-13.000000
32.600536,-0.608307,-0.118184,-0.110887,52.000000
32.610535,0.614845,-0.119177,-0.111672,-8.000000
32.620533,-0.589789,-0.120169,-0.113417,-2.000000
32.630531,-0.054668,-0.121162,-0.114145,-11.000000
32.640530,0.636028,-0.122154,-0.115744,8.000000
32.650528,0.625468,-0.123147,-0.117722,21.000000
32.660526,0.632097,-0.124139,-0.119439,32.000000
32.670525,0.658570,-0.125131,-0.121708,28.000000
32.680523,0.661255,-0.126123,-0.124384,29.000000
32.690521,-0.636136,-0.127115,-0.126333,1.000000
32.700520,0.621641,-0.128106,-0.126187,16.000000
32.710518,0.603138,-0.129098,-0.128485,-21.000000
32.720516,-0.667897,-0.130089,-0.129125,-11.000000
32.730515,-0.636183,-0.131081,-0.128631,-23.000000
32.740513,-0.611062,-0.132072,-0.128718,-28.000000
32.750511,-0.636201,-0.133063,-0.128834,-15.000000
32.760509,-0.622988,-0.134054,-0.128922,-28.000000
32.770508,-0.633584,-0.135044,-0.129067,-16.000000
32.780506,-0.636248,-0.136035,-0.129329,-35.000000
32.790504,-0.611127,-0.137025,-0.129707,-25.000000
32.800503,0.419586,-0.138016,-0.130522,-22.000000
32.810501,-0.608479,-0.139006,-0.131947,-3.000000
32.820499,-0.574940,-0.139996,-0.132209,-21.000000
32.830498,0.640464,-0.140986,-0.133460,-2.000000
32.840496,0.617991,-0.141976,-0.135467,4.000000
32.850494,0.629911,-0.142965,-0.137125,-18.000000
32.860493,0.451999,-0.143955,-0.138928,21.000000
32.870491,-0.611119,-0.144944,-0.140004,-13.000000
32.880489,0.680244,-0.145933,-0.140674,52.000000
32.890488,0.705444,-0.146922,-0.144251,-16.000000
32.900486,-0.448362,-0.147911,-0.147073,-7.000000
32.910484,0.488945,-0.148900,-0.147858,-18.000000
32.920483,-0.611193,-0.149889,-0.149284,3.000000
32.930481,0.476206,-0.150877,-0.149720,4.000000
32.940479,0.014559,-0.151865,-0.151233,24.000000
32.950478,-0.600587,-0.152854,-0.152076,12.000000
32.960476,0.661900,-0.153842,-0.153094,35.000000
32.970474,0.753279,-0.154829,-0.156585,-22.000000
32.980473,0.651473,-0.155817,-0.161007,13.000000
32.990471,-0.636470,-0.156805,-0.162665,-13.000000
33.000469,-0.636476,-0.157792,-0.162374,-21.000000
33.010468,-0.636484,-0.158779,-0.162665,-10.000000
33.020466,-0.629872,-0.159766,-0.162752,-24.000000
33.030464,-0.636497,-0.160753,-0.162781,-24.000000
33.040462,-0.636507,-0.161740,-0.162839,-30.000000
33.050461,-0.636518,-0.162727,-0.162839,-11.000000
33.060459,-0.636530,-0.163713,-0.162868,-44.000000
33.070457,-0.623301,-0.164699,-0.162868,-7.000000
33.080456,-0.636549,-0.165685,-0.162956,-34.000000
33.090454,-0.636564,-0.166671,-0.162985,-31.000000
33.100452,-0.604794,-0.167657,-0.163188,3.000000
33.110451,0.530565,-0.168643,-0.164177,-25.000000
33.120449,-0.361141,-0.169628,-0.165748,8.000000
33.130447,0.612120,-0.170613,-0.166504,-11.000000
33.140446,-0.596820,-0.171598,-0.167959,17.000000
33.150444,0.641278,-0.172583,-0.168802,-3.000000
33.160442,0.703557,-0.173568,-0.171420,36.000000
33.170441,0.706284,-0.174553,-0.174969,57.000000
33.180439,-0.623421,-0.175537,-0.178373,-8.000000
33.190437,-0.611498,-0.176521,-0.178460,-24.000000
33.200436,0.618967,-0.177505,-0.179187,72.000000
33.210434,-0.636666,-0.178489,-0.180525,-36.000000
33.220432,-0.636675,-0.179473,-0.180031,-35.000000
33.230431,-0.636686,-0.180456,-0.180031,-42.000000
33.240429,-0.636698,-0.181440,-0.180060,-24.000000
33.250427,-0.636710,-0.182423,-0.180089,-21.000000
33.260426,-0.636724,-0.183406,-0.180089,4.000000
33.270424,-0.636738,-0.184389,-0.180322,-34.000000
33.280422,-0.600976,-0.185371,-0.181020,-39.000000
33.290421,-0.611571,-0.186353,-0.181485,-22.000000
33.300419,-0.608921,-0.187336,-0.181805,-28.000000
33.310417,-0.608921,-0.188318,-0.182329,-28.000000
33.320415,-0.102300,-0.189300,-0.183085,-12.000000
33.330414,0.377787,-0.190281,-0.184423,-8.000000
33.340412,-0.600951,-0.191263,-0.185819,-1.000000
33.350410,0.631237,-0.192244,-0.186488,-9.000000
33.360409,0.692218,-0.193225,-0.188786,5.000000
33.370407,0.733369,-0.194206,-0.192044,-9.000000
33.380405,0.677806,-0.195187,-0.195797,-10.000000
33.390404,0.079056,-0.196167,-0.198095,-9.000000
33.400402,-0.636871,-0.197148,-0.198735,0.000000
33.410400,-0.048658,-0.198128,-0.198968,-6.000000
33.420399,-0.043521,-0.199108,-0.199986,-5.000000
33.430397,-0.611672,-0.200087,-0.200946,-3.000000
33.440395,0.605031,-0.201067,-0.201527,-2.000000
33.450394,-0.636846,-0.202046,-0.202895,10.000000
33.460392,0.602422,-0.203025,-0.203156,4.000000
33.470390,0.196733,-0.204004,-0.204669,13.000000
33.480389,0.619677,-0.204983,-0.205774,0.000000
33.490387,0.631629,-0.205961,-0.207491,28.000000
33.500385,-0.636843,-0.206940,-0.208945,-3.000000
33.510384,0.648922,-0.207918,-0.209090,19.000000
33.520382,0.648962,-0.208896,-0.212028,17.000000
33.530380,-0.623630,-0.209873,-0.214006,-34.000000
33.540379,-0.636887,-0.210851,-0.213686,-51.000000
33.550377,-0.636894,-0.211828,-0.213599,-27.000000
33.560375,-0.615685,-0.212805,-0.213570,51.000000
33.570374,-0.615682,-0.213782,-0.213861,8.000000
33.580372,-0.619656,-0.214759,-0.214065,-28.000000
33.590370,0.730031,-0.215735,-0.215432,27.000000
33.600368,0.730138,-0.216711,-0.219679,7.000000
33.610367,0.730250,-0.217687,-0.223518,14.000000
33.620365,0.719753,-0.218663,-0.227416,-26.000000
33.630363,0.653523,-0.219638,-0.231082,-42.000000
33.640362,-0.669078,-0.220614,-0.232623,-34.000000
33.650360,-0.637249,-0.221589,-0.232012,-28.000000
33.660358,-0.637247,-0.222564,-0.232100,-35.000000
33.670357,-0.626630,-0.223538,-0.232303,-28.000000
33.680355,-0.314573,-0.224513,-0.232565,-20.000000
33.690353,-0.637228,-0.225487,-0.232652,-11.000000
33.700352,-0.615997,-0.226461,-0.232652,57.000000
33.710350,-0.138390,-0.227435,-0.233263,-21.000000
33.720348,-0.634554,-0.228408,-0.233961,-15.000000
33.730347,-0.630574,-0.229381,-0.234020,-22.000000
33.740345,-0.354978,-0.230354,-0.234340,-18.000000
33.750343,-0.390327,-0.231327,-0.235009,-21.000000
33.760342,-0.609317,-0.232300,-0.235561,-21.000000
33.770340,0.599410,-0.233272,-0.236056,-20.000000
33.780338,-0.637164,-0.234244,-0.237219,-4.000000
33.790337,-0.303113,-0.235216,-0.237394,-25.000000
33.800335,0.618042,-0.236188,-0.238528,-22.000000
33.810333,-0.242363,-0.237159,-0.239837,26.000000
33.820332,0.603478,-0.238130,-0.240390,4.000000
33.830330,0.614110,-0.239101,-0.241583,-1.000000
33.840328,0.628730,-0.240072,-0.243153,-22.000000
33.850327,0.620796,-0.241043,-0.245044,66.000000
33.860325,0.259182,-0.242013,-0.246673,-25.000000
33.870323,-0.676945,-0.242983,-0.246964,-6.000000
33.880322,-0.637158,-0.243953,-0.246004,-85.000000
33.890320,-0.637164,-0.244922,-0.246150,15.000000
33.900318,0.628912,-0.245891,-0.246441,0.000000
33.910316,-0.609297,-0.246860,-0.248302,34.000000
33.920315,-0.026859,-0.247829,-0.248564,-18.000000
33.930313,0.697993,-0.248798,-0.249640,-12.000000
33.940311,0.603816,-0.249766,-0.252200,6.000000
33.950310,-0.665069,-0.250734,-0.252898,5.000000
33.960308,-0.605349,-0.251702,-0.252636,-16.000000
33.970306,0.635754,-0.252669,-0.253596,-4.000000
33.980305,0.603922,-0.253637,-0.255574,3.000000
33.990303,-0.637198,-0.254603,-0.256331,7.000000
34.000301,0.618572,-0.255570,-0.256360,16.000000
34.010300,0.625233,-0.256537,-0.257989,9.000000
34.020298,-0.611974,-0.257503,-0.259530,13.000000
34.030296,0.633243,-0.258469,-0.260170,-5.000000
34.040295,0.650536,-0.259435,-0.262381,12.000000
34.050293,-0.637216,-0.260400,-0.264039,64.000000
34.060291,0.691776,-0.261365,-0.264737,-20.000000
34.070290,0.640060,-0.262330,-0.268199,-6.000000
34.080288,0.256170,-0.263295,-0.270002,-1.000000
34.090286,-0.637267,-0.264259,-0.270351,-6.000000
34.100285,0.070273,-0.265224,-0.270351,-8.000000
34.110283,0.323203,-0.266188,-0.271224,-7.000000
34.120281,0.046803,-0.267151,-0.272068,2.000000
34.130280,0.606977,-0.268115,-0.272853,8.000000
34.140278,0.629576,-0.269077,-0.274278,21.000000
34.150276,0.604374,-0.270040,-0.275646,-2.000000
34.160275,0.600409,-0.271003,-0.276809,14.000000
34.170273,0.600426,-0.271965,-0.277973,0.000000
34.180271,-0.637203,-0.272927,-0.278613,27.000000
34.190269,0.644303,-0.273889,-0.278380,71.000000
34.200268,-0.539841,-0.274850,-0.280678,-47.000000
34.210266,0.596540,-0.275812,-0.280823,74.000000
34.220264,-0.630551,-0.276772,-0.282482,-19.000000
34.230263,-0.650472,-0.277733,-0.282278,-19.000000
34.240261,-0.637198,-0.278693,-0.282569,8.000000
34.250259,0.651107,-0.279654,-0.283471,-50.000000
34.260258,-0.619948,-0.280613,-0.285507,-9.000000
34.270256,-0.637209,-0.281573,-0.285390,-21.000000
34.280254,-0.615955,-0.282532,-0.285565,-34.000000
34.290253,0.518103,-0.283491,-0.286350,-27.000000
34.300251,-0.637187,-0.284450,-0.287456,-7.000000
34.310249,-0.637190,-0.285408,-0.287252,-16.000000
34.320248,0.327810,-0.286366,-0.287601,-19.000000
34.330246,-0.611936,-0.287324,-0.288677,-6.000000
34.340244,-0.637169,-0.288282,-0.288794,-14.000000
34.350243,-0.532603,-0.289239,-0.289114,-15.000000
34.360241,0.659351,-0.290196,-0.290336,-27.000000
34.370239,0.680660,-0.291152,-0.292954,-4.000000
34.380238,0.674083,-0.292109,-0.295572,23.000000
34.390236,0.688765,-0.293065,-0.298189,9.000000
34.400234,0.678210,-0.294021,-0.301447,4.000000
34.410233,0.630433,-0.294976,-0.304095,6.000000
34.420231,-0.081340,-0.295931,-0.305462,9.000000
34.430229,0.545928,-0.296886,-0.305782,1.000000
34.440228,-0.637310,-0.297841,-0.306305,2.000000
34.450226,0.597296,-0.298795,-0.306305,2.000000
34.460224,0.138849,-0.299749,-0.307411,7.000000
34.470222,-0.623988,-0.300703,-0.307760,10.000000
34.480221,0.622604,-0.301656,-0.308022,4.000000
34.490219,0.054068,-0.302609,-0.309534,-17.000000
34.500217,0.616004,-0.303562,-0.310290,2.000000
34.510216,0.590776,-0.304515,-0.311861,45.000000
34.520214,0.388335,-0.305467,-0.312967,10.000000
34.530212,-0.612892,-0.306419,-0.313607,-5.000000
34.540211,0.630700,-0.307370,-0.314014,-71.000000
34.550209,-0.159973,-0.308322,-0.315614,10.000000
34.560207,-0.615934,-0.309273,-0.315963,47.000000
34.570206,0.664002,-0.310223,-0.317155,-3.000000
34.580204,0.593602,-0.311174,-0.319802,-5.000000
34.590202,-0.683735,-0.312124,-0.320239,-13.000000
34.600201,-0.643878,-0.313073,-0.319192,-12.000000
34.610199,-0.410152,-0.314023,-0.319163,-43.000000
34.620197,-0.623920,-0.314972,-0.319890,80.000000
34.630196,0.601720,-0.315921,-0.320384,-32.000000
34.640194,-0.637195,-0.316869,-0.321199,0.000000
34.650192,-0.637195,-0.317817,-0.320850,-20.000000
34.660191,0.045515,-0.318765,-0.321053,-28.000000
34.670189,-0.482032,-0.319713,-0.321984,-6.000000
34.680187,0.605820,-0.320660,-0.322653,-2.000000
34.690186,0.228497,-0.321607,-0.323933,2.000000
34.700184,-0.615861,-0.322553,-0.324719,2.000000
34.710182,0.623161,-0.323500,-0.325358,-2.000000
34.720181,0.641805,-0.324445,-0.327278,-3.000000
34.730179,-0.630482,-0.325391,-0.328907,44.000000
34.740177,0.652512,-0.326336,-0.329256,5.000000
34.750175,0.675168,-0.327281,-0.332078,40.000000
34.760174,0.612728,-0.328226,-0.334870,4.000000
34.770172,-0.658449,-0.329170,-0.335598,-39.000000
34.780170,-0.662450,-0.330114,-0.334754,8.000000
34.790169,0.428975,-0.331058,-0.334987,6.000000
34.800167,-0.639837,-0.332001,-0.336063,-24.000000
34.810165,-0.665110,-0.332944,-0.335103,-17.000000
34.820164,-0.605271,-0.333886,-0.334754,4.000000
34.830162,-0.623877,-0.334829,-0.335452,-37.000000
34.840160,-0.619881,-0.335771,-0.335947,-41.000000
34.850159,0.606356,-0.336712,-0.336703,38.000000
34.860157,-0.637151,-0.337654,-0.338012,-9.000000
34.870155,-0.637154,-0.338595,-0.337518,-13.000000
34.880154,-0.241286,-0.339535,-0.337750,-25.000000
34.890152,-0.609204,-0.340475,-0.338710,-6.000000
34.900150,-0.609192,-0.341415,-0.339263,-10.000000
34.910149,0.216190,-0.342355,-0.339961,-12.000000
34.920147,-0.619807,-0.343294,-0.341096,1.000000
34.930145,-0.355474,-0.344233,-0.341445,-15.000000
34.940144,0.621200,-0.345172,-0.342637,5.000000
34.950142,0.609250,-0.346110,-0.344092,7.000000
34.960140,0.292918,-0.347048,-0.345255,-22.000000
34.970139,0.563524,-0.347985,-0.346244,9.000000
34.980137,0.071572,-0.348922,-0.347466,4.000000
34.990135,-0.609064,-0.349859,-0.348164,-18.000000
35.000134,0.613332,-0.350796,-0.348542,34.000000
35.010132,0.642620,-0.351732,-0.350200,50.000000
35.020130,0.661284,-0.352668,-0.352237,10.000000
35.030128,-0.605062,-0.353603,-0.354302,-17.000000
35.040127,0.609464,-0.354538,-0.354680,-52.000000
35.050125,-0.636963,-0.355473,-0.355844,-3.000000
35.060123,-0.636965,-0.356407,-0.355640,-1.000000
35.070122,0.613547,-0.357341,-0.356164,99.000000
35.080120,-0.636954,-0.358275,-0.357502,-6.000000
35.090118,-0.605021,-0.359208,-0.357589,-10.000000
35.100117,0.617617,-0.360141,-0.358258,-9.000000
35.110115,-0.601001,-0.361074,-0.359741,9.000000
35.120113,0.609674,-0.362006,-0.360410,15.000000
35.130112,0.617677,-0.362938,-0.361719,6.000000
35.140110,-0.608939,-0.363869,-0.362970,19.000000
35.150108,0.609738,-0.364800,-0.363756,-30.000000
35.160107,0.636371,-0.365731,-0.365385,37.000000
35.170105,0.040345,-0.366661,-0.366985,-25.000000
35.180103,-0.636836,-0.367591,-0.367595,-48.000000
35.190102,0.651100,-0.368521,-0.368148,16.000000
35.200100,0.647153,-0.369450,-0.370562,38.000000
35.210098,0.087766,-0.370379,-0.372541,-12.000000
35.220097,-0.639498,-0.371308,-0.372860,-3.000000
35.230095,-0.608888,-0.372236,-0.372395,-8.000000
35.240093,0.632633,-0.373164,-0.373326,-6.000000
35.250092,0.603386,-0.374091,-0.375159,3.000000
35.260090,-0.636802,-0.375018,-0.375915,-2.000000
35.270088,-0.608851,-0.375945,-0.375769,-6.000000
35.280087,0.636737,-0.376871,-0.376497,4.000000
35.290085,0.618138,-0.377797,-0.378387,34.000000
35.300083,0.607516,-0.378723,-0.379813,-6.000000
35.310081,-0.544375,-0.379648,-0.380831,26.000000
35.320080,0.622197,-0.380572,-0.381064,-13.000000
35.330078,0.614240,-0.381497,-0.382867,-14.000000
35.340076,-0.636722,-0.382421,-0.383827,-15.000000
35.350075,0.003549,-0.383345,-0.383187,15.000000
35.360073,-0.149339,-0.384268,-0.384292,-31.000000
35.370071,0.610344,-0.385191,-0.385252,-53.000000
35.380070,-0.636668,-0.386113,-0.386270,49.000000
35.390068,-0.565629,-0.387035,-0.385747,26.000000
35.400066,0.637045,-0.387957,-0.386707,-56.000000
35.410065,-0.623335,-0.388878,-0.388510,-41.000000
35.420063,-0.636640,-0.389799,-0.388656,4.000000
35.430061,0.702383,-0.390720,-0.389674,60.000000
35.440060,0.651874,-0.391640,-0.392815,-5.000000
35.450058,-0.611394,-0.392560,-0.394473,4.000000
35.460056,-0.623361,-0.393479,-0.394677,-15.000000
35.470055,0.637327,-0.394398,-0.395375,10.000000
35.480053,0.652012,-0.395317,-0.397353,-13.000000
35.490051,0.614777,-0.396235,-0.399273,52.000000
35.500050,-0.539347,-0.397153,-0.400408,9.000000
35.510048,0.600176,-0.398070,-0.400553,56.000000
35.520046,0.608185,-0.398987,-0.401949,27.000000
35.530045,-0.693873,-0.399904,-0.402618,-29.000000
35.540043,-0.636646,-0.400820,-0.401164,38.000000
35.550041,0.677568,-0.401736,-0.401949,63.000000
35.560040,0.633683,-0.402651,-0.404538,-20.000000
35.570038,-0.636669,-0.403566,-0.405818,28.000000
35.580036,0.036576,-0.404481,-0.405847,-36.000000
35.590034,0.637771,-0.405395,-0.406836,47.000000
35.600033,-0.608675,-0.406309,-0.408436,6.000000
35.610031,-0.608656,-0.407222,-0.408785,-13.000000
35.620029,0.633856,-0.408135,-0.409658,-6.000000
35.630028,0.596584,-0.409048,-0.411374,0.000000
35.640026,-0.636587,-0.409960,-0.412101,4.000000
35.650024,-0.608610,-0.410872,-0.411869,6.000000
35.660023,0.619318,-0.411783,-0.412712,-17.000000
35.670021,-0.608580,-0.412694,-0.414225,14.000000
35.680019,0.604715,-0.413604,-0.414516,3.000000
35.690018,-0.611206,-0.414514,-0.415796,37.000000
35.700016,0.611419,-0.415424,-0.416232,3.000000
35.710014,0.623432,-0.416333,-0.417570,18.000000
35.720013,0.623463,-0.417242,-0.419083,-10.000000
35.730011,-0.623144,-0.418151,-0.420333,33.000000
35.740009,0.634181,-0.419059,-0.420392,21.000000
35.750008,0.638216,-0.419966,-0.422515,66.000000
35.760006,-0.636453,-0.420873,-0.424057,20.000000
35.770004,-0.636448,-0.421780,-0.424086,128.000000
35.780003,0.663643,-0.422687,-0.425133,58.000000
35.790001,0.655708,-0.423592,-0.427867,4.000000
35.799999,0.626450,-0.424498,-0.429933,8.000000
35.809998,0.609165,-0.425403,-0.431416,-71.000000
35.819996,-0.636458,-0.426308,-0.432289,2.000000
35.829994,0.623883,-0.427212,-0.432463,-8.000000
35.839993,0.615924,-0.428116,-0.434238,59.000000
35.849991,-0.636436,-0.429019,-0.435227,41.000000
35.859989,0.601329,-0.429922,-0.434849,18.000000
35.869987,-0.636409,-0.430824,-0.435721,-23.000000
35.879986,-0.639067,-0.431727,-0.434732,-2.000000
35.889984,0.624078,-0.432628,-0.434965,-30.000000
35.899982,-0.633724,-0.433529,-0.436361,-39.000000
35.909981,-0.608395,-0.434430,-0.436274,-84.000000
35.919979,0.656153,-0.435330,-0.437467,-22.000000
35.929977,0.609559,-0.436230,-0.439997,-49.000000
35.939976,-0.672344,-0.437130,-0.440841,-41.000000
35.949974,-0.615047,-0.438029,-0.440230,9.000000
35.959972,0.626994,-0.438927,-0.441103,-50.000000
35.969971,-0.619021,-0.439826,-0.442557,-7.000000
35.979969,0.605729,-0.440723,-0.442441,-11.000000
35.989967,0.616415,-0.441620,-0.443983,1.000000
35.999966,-0.672291,-0.442517,-0.444739,-6.000000
36.009964,-0.636318,-0.443414,-0.443983,-49.000000
36.019962,0.639204,-0.444310,-0.444681,51.000000
36.029961,0.273904,-0.445205,-0.446601,29.000000
36.039959,-0.636290,-0.446100,-0.447357,-17.000000
36.049957,-0.282996,-0.446995,-0.447386,-16.000000
36.059956,0.616662,-0.447889,-0.448317,16.000000
36.069954,0.606025,-0.448783,-0.449771,36.000000
36.079952,-0.636229,-0.449676,-0.450731,-24.000000
36.089951,0.159397,-0.450569,-0.450935,-43.000000
36.099949,0.664768,-0.451461,-0.452157,23.000000
